id_commande;date;heure_de_depart;pickup_lng;pickup_lat;dropoff_lng;dropoff_lat;nbPax;tstype
cmd255;01/01/2013;00:10;-73.986809;40.730602000000005;-73.986137;40.744946;2;pickUpMinDateTime
cmd256;01/01/2013;00:20;-73.980919;40.688835;-73.996262;40.720290999999996;1;pickUpMinDateTime
cmd257;01/01/2013;00:20;-73.982834;40.73922;-73.980179;40.743095000000004;1;pickUpMinDateTime
cmd258;01/01/2013;00:20;-73.981216;40.779243;-73.867592;40.858971000000004;3;pickUpMinDateTime
cmd259;01/01/2013;00:20;-73.993752;40.75172;-73.99314100000001;40.752106;1;pickUpMinDateTime
cmd260;01/01/2013;00:20;-73.967667;40.758713;-73.975655;40.749103999999996;1;pickUpMinDateTime
cmd261;01/01/2013;00:20;-73.980522;40.742455;-73.992188;40.742661;2;pickUpMinDateTime
cmd262;01/01/2013;00:20;-73.998589;40.743713;-73.960335;40.764736;2;pickUpMinDateTime
cmd263;01/01/2013;00:20;-74.007317;40.732933;-73.973938;40.794247;1;pickUpMinDateTime
cmd264;01/01/2013;00:20;-73.977814;40.778896;-73.95594;40.77219;2;pickUpMinDateTime
cmd265;01/01/2013;00:20;-73.98984499999999;40.758041;-73.98030899999999;40.730495;1;pickUpMinDateTime
cmd266;01/01/2013;00:20;-74.00119000000001;40.736561;-74.013954;40.717686;1;pickUpMinDateTime
cmd267;01/01/2013;00:20;-73.94710500000001;40.784447;-73.98983;40.725731;2;pickUpMinDateTime
cmd268;01/01/2013;00:20;-74.005608;40.726349;-73.99295;40.734058000000005;1;pickUpMinDateTime
cmd269;01/01/2013;00:20;-73.997414;40.719196000000004;-74.00347099999999;40.747425;2;pickUpMinDateTime
cmd270;01/01/2013;00:20;-73.99945799999999;40.731163;-73.95620699999999;40.775776;2;pickUpMinDateTime
cmd271;01/01/2013;00:20;-73.97874499999999;40.747807;-73.98724399999999;40.726864;1;pickUpMinDateTime
cmd272;01/01/2013;00:20;-73.946968;40.780182;-73.923439;40.859589;1;pickUpMinDateTime
cmd273;01/01/2013;00:20;-74.008904;40.718821999999996;-73.959785;40.757248;2;pickUpMinDateTime
cmd274;01/01/2013;00:20;-73.990967;40.750751;-74.00907099999999;40.713196;2;pickUpMinDateTime
cmd275;01/01/2013;00:20;-73.967453;40.792946;-73.941071;40.815907;1;pickUpMinDateTime
cmd276;01/01/2013;00:20;-74.005188;40.715595;-73.989952;40.733711;2;pickUpMinDateTime
cmd277;01/01/2013;00:20;-73.97744;40.726631;-74.00286899999999;40.743896;1;pickUpMinDateTime
cmd278;01/01/2013;00:20;-73.98092700000001;40.680473;-73.96620899999999;40.678074;1;pickUpMinDateTime
cmd279;01/01/2013;00:20;-73.98230699999999;40.757422999999996;-73.97261800000001;40.79332;1;pickUpMinDateTime
cmd280;01/01/2013;00:20;-73.982292;40.771687;-73.970833;40.758559999999996;1;pickUpMinDateTime
cmd281;01/01/2013;00:20;-73.994019;40.741122999999995;-73.994019;40.741122999999995;3;pickUpMinDateTime
cmd282;01/01/2013;00:20;-73.983345;40.771159999999995;-73.98290300000001;40.766715999999995;1;pickUpMinDateTime
cmd283;01/01/2013;00:20;-73.97644;40.750706;-73.991562;40.749008;1;pickUpMinDateTime
cmd284;01/01/2013;00:20;-73.98105600000001;40.749503999999995;-74.00341;40.732665999999995;1;pickUpMinDateTime
cmd285;01/01/2013;00:20;-73.98767099999999;40.724377000000004;-73.934067;40.795517;1;pickUpMinDateTime
cmd286;01/01/2013;00:20;-74.00610400000001;40.735031;-73.97702;40.664581;1;pickUpMinDateTime
cmd287;01/01/2013;00:20;-73.97865300000001;40.758381;-73.98008;40.754329999999996;1;pickUpMinDateTime
cmd288;01/01/2013;00:20;-73.988976;40.718964;-73.945137;40.715923;1;pickUpMinDateTime
cmd289;01/01/2013;00:20;-74.004387;40.742435;-73.993668;40.718078999999996;2;pickUpMinDateTime
cmd290;01/01/2013;00:20;-73.987434;40.775894;-73.891937;40.744694;1;pickUpMinDateTime
cmd291;01/01/2013;00:20;-73.974983;40.757835;-73.95506999999999;40.785995;1;pickUpMinDateTime
cmd292;01/01/2013;00:20;-73.96527900000001;40.759171;-73.975288;40.752098;1;pickUpMinDateTime
cmd293;01/01/2013;00:20;-73.971466;40.762894;-73.944389;40.819401;3;pickUpMinDateTime
cmd294;01/01/2013;00:20;-73.95575;40.776356;-73.954475;40.733074;1;pickUpMinDateTime
cmd295;01/01/2013;00:20;-73.947067;40.776092999999996;-73.957909;40.761269;1;pickUpMinDateTime
cmd296;01/01/2013;00:20;-73.99227900000001;40.684082000000004;-73.97686800000001;40.673431;1;pickUpMinDateTime
cmd297;01/01/2013;00:20;-73.98835799999999;40.734596;-73.917038;40.769816999999996;1;pickUpMinDateTime
cmd298;01/01/2013;00:20;-73.990837;40.734177;-73.998871;40.712696;1;pickUpMinDateTime
cmd299;01/01/2013;00:20;-73.98808299999999;40.748348;-73.98304;40.747696000000005;1;pickUpMinDateTime
cmd300;01/01/2013;00:20;-73.983582;40.743889;-74.010544;40.709152;1;pickUpMinDateTime
cmd301;01/01/2013;00:20;-73.98496999999999;40.728138;-73.924316;40.868412;1;pickUpMinDateTime
cmd302;01/01/2013;00:20;-73.987358;40.735996;-73.970001;40.757038;1;pickUpMinDateTime
cmd303;01/01/2013;00:20;-73.990814;40.718082;-73.974541;40.736343;1;pickUpMinDateTime
cmd304;01/01/2013;00:20;-73.988174;40.734684;-73.92229499999999;40.743435;3;pickUpMinDateTime
cmd305;01/01/2013;00:20;-74.00131999999999;40.731155;-73.971375;40.7644;1;pickUpMinDateTime
cmd306;01/01/2013;00:20;-73.986351;40.772228000000005;-73.985123;40.765137;1;pickUpMinDateTime
cmd307;01/01/2013;00:20;-73.98349;40.752196999999995;-73.983719;40.752289000000005;2;pickUpMinDateTime
cmd308;01/01/2013;00:20;-73.947647;40.775192;-73.98526;40.747913;1;pickUpMinDateTime
cmd309;01/01/2013;00:20;-73.95785500000001;40.765254999999996;-73.95785500000001;40.765254999999996;1;pickUpMinDateTime
cmd310;01/01/2013;00:20;-73.96775799999999;40.765553000000004;-73.95594;40.766059999999996;1;pickUpMinDateTime
cmd311;01/01/2013;00:20;-74.006714;40.719097;-74.00688199999999;40.729519;1;pickUpMinDateTime
cmd312;01/01/2013;00:20;-73.94635;40.777145000000004;-73.95708499999999;40.779243;2;pickUpMinDateTime
cmd313;01/01/2013;00:20;-73.977028;40.751823;-73.97219100000001;40.756939;1;pickUpMinDateTime
cmd314;01/01/2013;00:20;-73.977837;40.745509999999996;-73.99662;40.736996000000005;1;pickUpMinDateTime
cmd315;01/01/2013;00:20;-74.004364;40.742385999999996;-73.995003;40.750095;1;pickUpMinDateTime
cmd316;01/01/2013;00:20;-73.965347;40.711052;-73.960098;40.656406;1;pickUpMinDateTime
cmd317;01/01/2013;00:20;-73.993774;40.757228999999995;-73.990318;40.737476;1;pickUpMinDateTime
cmd318;01/01/2013;00:20;-74.00752299999999;40.743111;-73.993217;40.736649;1;pickUpMinDateTime
cmd319;01/01/2013;00:20;-74.00102199999999;40.729088;-73.950523;40.669739;3;pickUpMinDateTime
cmd320;01/01/2013;00:20;-73.938164;40.796473999999996;-73.93915600000001;40.791016;1;pickUpMinDateTime
cmd321;01/01/2013;00:20;-73.967049;40.77264;-74.000443;40.727493;2;pickUpMinDateTime
cmd322;01/01/2013;00:20;-73.994339;40.752468;-73.967056;40.756889;2;pickUpMinDateTime
cmd323;01/01/2013;00:20;-73.980453;40.730309000000005;-73.98554200000001;40.723782;1;pickUpMinDateTime
cmd324;01/01/2013;00:20;-74.005112;40.719215000000005;-73.84689300000001;40.725338;1;pickUpMinDateTime
cmd325;01/01/2013;00:20;-73.989449;40.720467;-73.987488;40.775883;1;pickUpMinDateTime
cmd326;01/01/2013;00:20;-73.97155;40.78212;-73.95649;40.801613;1;pickUpMinDateTime
cmd327;01/01/2013;00:20;-74.003952;40.752533;-73.991028;40.726867999999996;2;pickUpMinDateTime
cmd328;01/01/2013;00:20;-73.986687;40.726616;-73.951302;40.776821000000005;2;pickUpMinDateTime
cmd329;01/01/2013;00:20;-73.976364;40.719212;-74.004387;40.74736;1;pickUpMinDateTime
cmd330;01/01/2013;00:20;-73.972931;40.764511;-73.984413;40.748676;2;pickUpMinDateTime
cmd331;01/01/2013;00:20;-73.962128;40.810790999999995;-73.949097;40.834274;1;pickUpMinDateTime
cmd332;01/01/2013;00:20;-73.988663;40.722633;-73.990044;40.729403999999995;1;pickUpMinDateTime
cmd333;01/01/2013;00:20;-73.988342;40.764862;-73.989929;40.738811;2;pickUpMinDateTime
cmd334;01/01/2013;00:20;-73.98532900000001;40.731918;-73.951988;40.813881;2;pickUpMinDateTime
cmd335;01/01/2013;00:20;-73.96889499999999;40.786026;-73.963379;40.782059000000004;1;pickUpMinDateTime
cmd336;01/01/2013;00:20;-73.965919;40.758488;-73.92246999999999;40.706340999999995;3;pickUpMinDateTime
cmd337;01/01/2013;00:20;-73.991676;40.735233;-73.93675999999999;40.848888;1;pickUpMinDateTime
cmd338;01/01/2013;00:20;-73.974548;40.759972;-73.979683;40.733021;1;pickUpMinDateTime
cmd339;01/01/2013;00:20;-73.98895999999999;40.763462;-73.970375;40.748084999999996;1;pickUpMinDateTime
cmd340;01/01/2013;00:20;-73.983856;40.749264000000004;-74.004875;40.741631;2;pickUpMinDateTime
cmd341;01/01/2013;00:20;-73.98281899999999;40.742354999999996;-73.999825;40.719291999999996;1;pickUpMinDateTime
cmd342;01/01/2013;00:20;-73.979401;40.784378000000004;-73.976349;40.785872999999995;1;pickUpMinDateTime
cmd343;01/01/2013;00:20;-73.975876;40.788990000000005;-73.962151;40.791503999999996;1;pickUpMinDateTime
cmd344;01/01/2013;00:20;-74.00885799999999;40.728668;-74.00885799999999;40.728668;1;pickUpMinDateTime
cmd345;01/01/2013;00:20;-73.97728000000001;40.776855;-74.004051;40.745239;1;pickUpMinDateTime
cmd346;01/01/2013;00:20;-73.952499;40.744637;-73.924423;40.742905;3;pickUpMinDateTime
cmd347;01/01/2013;00:20;-73.979187;40.760498;-73.977554;40.749413;3;pickUpMinDateTime
cmd348;01/01/2013;00:20;-73.965462;40.771927000000005;-73.950005;40.785488;1;pickUpMinDateTime
cmd349;01/01/2013;00:20;-74.00872;40.716019;-73.998558;40.764084000000004;1;pickUpMinDateTime
cmd350;01/01/2013;00:20;-73.977631;40.753341999999996;-74.00898000000001;40.710991;1;pickUpMinDateTime
cmd351;01/01/2013;00:20;-73.997681;40.761066;-74.011543;40.723606;1;pickUpMinDateTime
cmd352;01/01/2013;00:20;-73.96904;40.790828999999995;-73.97976700000001;40.786415000000005;1;pickUpMinDateTime
cmd353;01/01/2013;00:20;-73.958336;40.713234;-73.93154100000001;40.70533;2;pickUpMinDateTime
cmd354;01/01/2013;00:20;-73.967056;40.772671;-73.98864;40.748497;2;pickUpMinDateTime
cmd355;01/01/2013;00:20;-73.95867199999999;40.714989;-73.97867600000001;40.74601;2;pickUpMinDateTime
cmd356;01/01/2013;00:20;-73.96330999999999;40.757754999999996;-73.922623;40.835857;1;pickUpMinDateTime
cmd357;01/01/2013;00:20;-74.000748;40.735909;-73.96891;40.755108;1;pickUpMinDateTime
cmd358;01/01/2013;00:20;-73.99410999999999;40.726768;-73.99968;40.720371;2;pickUpMinDateTime
cmd359;01/01/2013;00:20;-73.97805;40.757427;-73.96820100000001;40.761311;1;pickUpMinDateTime
cmd360;01/01/2013;00:20;-73.955116;40.765053;-73.83551800000001;40.718708;1;pickUpMinDateTime
cmd361;01/01/2013;00:20;-73.979744;40.77095;-73.97470899999999;40.756538;1;pickUpMinDateTime
cmd362;01/01/2013;00:20;-73.96656800000001;40.784145;-73.985222;40.747913;2;pickUpMinDateTime
cmd363;01/01/2013;00:20;-73.975212;40.758648;-73.962288;40.764687;2;pickUpMinDateTime
cmd364;01/01/2013;00:20;-73.99925999999999;40.72821;-73.97823299999999;40.751148;1;pickUpMinDateTime
cmd365;01/01/2013;00:20;-73.850418;40.83717;-73.850418;40.83717;1;pickUpMinDateTime
cmd366;01/01/2013;00:20;-73.96479000000001;40.76017;-73.985504;40.714493;2;pickUpMinDateTime
cmd367;01/01/2013;00:20;-73.986092;40.726341;-73.95150799999999;40.777325;1;pickUpMinDateTime
cmd368;01/01/2013;00:20;-74.003395;40.719231;-73.99524699999999;40.729832;1;pickUpMinDateTime
cmd369;01/01/2013;00:20;-74.010124;40.705833;-73.97496;40.758846000000005;1;pickUpMinDateTime
cmd370;01/01/2013;00:20;-73.997772;40.736206;-73.968582;40.693123;1;pickUpMinDateTime
cmd371;01/01/2013;00:20;-73.952003;40.716099;-73.992325;40.696938;1;pickUpMinDateTime
cmd372;01/01/2013;00:20;-73.984047;40.770621999999996;-73.957413;40.779990999999995;1;pickUpMinDateTime
cmd373;01/01/2013;00:20;-73.99252299999999;40.749352;-73.95581800000001;40.728596;2;pickUpMinDateTime
cmd374;01/01/2013;00:20;-73.97686800000001;40.791065;-73.976761;40.741917;1;pickUpMinDateTime
cmd375;01/01/2013;00:20;-73.997887;40.756081;-73.988106;40.773926;1;pickUpMinDateTime
cmd376;01/01/2013;00:20;-73.977936;40.763228999999995;-73.98820500000001;40.748211;2;pickUpMinDateTime
cmd377;01/01/2013;00:20;-73.99189;40.755863;-73.985641;40.678447999999996;1;pickUpMinDateTime
cmd378;01/01/2013;00:20;-73.983551;40.726181;-73.98423000000001;40.743176;1;pickUpMinDateTime
cmd379;01/01/2013;00:20;-73.943481;40.709396000000005;-73.962128;40.713303;1;pickUpMinDateTime
cmd380;01/01/2013;00:20;-73.98943299999999;40.719109;-73.969185;40.751083;2;pickUpMinDateTime
cmd381;01/01/2013;00:20;-73.957161;40.768368;-73.957161;40.768368;2;pickUpMinDateTime
cmd382;01/01/2013;00:20;-73.937462;40.701653;-73.951492;40.725555;1;pickUpMinDateTime
cmd383;01/01/2013;00:20;-73.992798;40.737373;-73.985352;40.732494;1;pickUpMinDateTime
cmd384;01/01/2013;00:20;-74.003357;40.722809000000005;-73.97805799999999;40.745708;1;pickUpMinDateTime
cmd385;01/01/2013;00:20;-73.97341899999999;40.763923999999996;-73.96453100000001;40.765682;1;pickUpMinDateTime
cmd386;01/01/2013;00:20;-73.875137;40.773941;-73.979256;40.776848;1;pickUpMinDateTime
cmd387;01/01/2013;00:20;-73.967751;40.757977000000004;-73.99329399999999;40.741486;1;pickUpMinDateTime
cmd388;01/01/2013;00:20;-74.003036;40.728607000000004;-74.01361800000001;40.702343;4;pickUpMinDateTime
cmd389;01/01/2013;00:20;-73.980728;40.729884999999996;-73.953979;40.770668;3;pickUpMinDateTime
cmd390;01/01/2013;00:20;-73.974129;40.79166;-73.978371;40.778071999999995;2;pickUpMinDateTime
cmd391;01/01/2013;00:20;-73.987762;40.765353999999995;-73.946648;40.797543;4;pickUpMinDateTime
cmd392;01/01/2013;00:20;-73.989372;40.688373999999996;-73.980324;40.688148;1;pickUpMinDateTime
cmd393;01/01/2013;00:20;-74.005569;40.720078;-73.998032;40.740406;1;pickUpMinDateTime
cmd394;01/01/2013;00:20;-73.94839499999999;40.782596999999996;-73.977592;40.725871999999995;3;pickUpMinDateTime
cmd395;01/01/2013;00:20;-74.002075;40.726906;-73.975914;40.730312;1;pickUpMinDateTime
cmd396;01/01/2013;00:20;-74.003456;40.732341999999996;-73.95886999999999;40.763878000000005;3;pickUpMinDateTime
cmd397;01/01/2013;00:20;-73.962257;40.810482;-73.974327;40.796585;1;pickUpMinDateTime
cmd398;01/01/2013;00:20;-73.942711;40.831524;-73.948761;40.835365;3;pickUpMinDateTime
cmd399;01/01/2013;00:20;-73.97348000000001;40.763962;-73.979851;40.732624;1;pickUpMinDateTime
cmd400;01/01/2013;00:20;-73.987076;40.729462;-73.936012;40.799427;1;pickUpMinDateTime
cmd401;01/01/2013;00:20;-73.95369699999999;40.770744;-73.974312;40.754124;1;pickUpMinDateTime
cmd402;01/01/2013;00:20;-74.001213;40.731007;-73.96933;40.676829999999995;1;pickUpMinDateTime
cmd403;01/01/2013;00:20;-73.98779300000001;40.749736999999996;-73.957932;40.765282;1;pickUpMinDateTime
cmd404;01/01/2013;00:20;-73.978065;40.743881;-73.990799;40.76572;1;pickUpMinDateTime
cmd405;01/01/2013;00:20;-73.986961;40.739449;-73.95224;40.777248;1;pickUpMinDateTime
cmd406;01/01/2013;00:20;-73.96701;40.772633;-73.95153;40.760227;1;pickUpMinDateTime
cmd407;01/01/2013;00:20;-74.005875;40.736359;-74.011452;40.703209;2;pickUpMinDateTime
cmd408;01/01/2013;00:20;-73.999176;40.733463;-73.984299;40.766541;1;pickUpMinDateTime
cmd409;01/01/2013;00:20;-74.008453;40.74538;-74.000046;40.730545;1;pickUpMinDateTime
cmd410;01/01/2013;00:20;-73.989006;40.723068;-73.959724;40.647339;1;pickUpMinDateTime
cmd411;01/01/2013;00:20;-73.96674300000001;40.788956;-73.959496;40.763477;3;pickUpMinDateTime
cmd412;01/01/2013;00:20;-73.95565;40.764252;-73.982857;40.71085;2;pickUpMinDateTime
cmd413;01/01/2013;00:20;-74.00430300000001;40.716408;-73.992012;40.73859;1;pickUpMinDateTime
cmd414;01/01/2013;00:20;-73.981995;40.771511;-73.957817;40.7813;1;pickUpMinDateTime
cmd415;01/01/2013;00:20;-73.988884;40.736694;-73.963753;40.771229;1;pickUpMinDateTime
cmd416;01/01/2013;00:20;-73.989136;40.721405;-73.977829;40.72554;1;pickUpMinDateTime
cmd417;01/01/2013;00:20;-74.000793;40.730778;-73.97811899999999;40.748463;2;pickUpMinDateTime
cmd418;01/01/2013;00:20;-73.950073;40.780559999999994;-73.996033;40.727676;1;pickUpMinDateTime
cmd419;01/01/2013;00:20;-73.957672;40.717918;-73.992767;40.723442;2;pickUpMinDateTime
cmd420;01/01/2013;00:20;-73.974159;40.747448;-73.97425799999999;40.736999999999995;1;pickUpMinDateTime
cmd421;01/01/2013;00:20;-73.979134;40.675940999999995;-73.987465;40.685547;1;pickUpMinDateTime
cmd422;01/01/2013;00:20;-73.98204;40.77142;-73.971687;40.792187;1;pickUpMinDateTime
cmd423;01/01/2013;00:20;-73.953133;40.776104;-73.953941;40.770367;1;pickUpMinDateTime
cmd424;01/01/2013;00:20;-73.991913;40.759838;-74.01535799999999;40.715855;1;pickUpMinDateTime
cmd425;01/01/2013;00:20;-73.94548;40.807957;-74.008698;40.712897999999996;4;pickUpMinDateTime
cmd426;01/01/2013;00:20;-73.99633;40.716099;-74.001976;40.709419;3;pickUpMinDateTime
cmd427;01/01/2013;00:20;-74.002388;40.733746000000004;-73.991196;40.7281;3;pickUpMinDateTime
cmd428;01/01/2013;00:20;-73.958069;40.779011;-73.989021;40.734921;1;pickUpMinDateTime
cmd429;01/01/2013;00:20;-73.983017;40.738728;-73.973511;40.738098;1;pickUpMinDateTime
cmd430;01/01/2013;00:20;-73.967461;40.75671;-73.94989;40.7761;2;pickUpMinDateTime
cmd431;01/01/2013;00:20;-74.006783;40.735718;-73.994385;40.756149;2;pickUpMinDateTime
cmd432;01/01/2013;00:20;-73.976051;40.776061999999996;-73.97363299999999;40.795509;1;pickUpMinDateTime
cmd433;01/01/2013;00:20;-73.98919699999999;40.743008;-73.940086;40.798878;3;pickUpMinDateTime
cmd434;01/01/2013;00:20;-73.981026;40.779533;-73.970345;40.752445;2;pickUpMinDateTime
cmd435;01/01/2013;00:20;-73.991425;40.723858;-74.006485;40.732872;1;pickUpMinDateTime
cmd436;01/01/2013;00:20;-73.98555;40.73901;-73.960899;40.769958;1;pickUpMinDateTime
cmd437;01/01/2013;00:20;-73.95500200000001;40.765831;-73.966454;40.804379;1;pickUpMinDateTime
cmd438;01/01/2013;00:20;-73.970383;40.789124;-73.978462;40.756912;1;pickUpMinDateTime
cmd439;01/01/2013;00:20;-74.000351;40.742729;-73.962585;40.658809999999995;1;pickUpMinDateTime
cmd440;01/01/2013;00:30;-73.973343;40.752590000000005;-73.992088;40.749187;2;pickUpMinDateTime
cmd441;01/01/2013;00:30;-73.985237;40.735752000000005;-73.991058;40.733437;1;pickUpMinDateTime
cmd442;01/01/2013;00:30;-73.969559;40.757785999999996;-73.966309;40.75642;3;pickUpMinDateTime
cmd443;01/01/2013;00:30;-73.988617;40.731228;-73.97444899999999;40.761395;1;pickUpMinDateTime
cmd444;01/01/2013;00:30;-73.989777;40.747021000000004;-73.99000500000001;40.745888;2;pickUpMinDateTime
cmd445;01/01/2013;00:30;-73.996185;40.738094;-73.947327;40.784046000000004;2;pickUpMinDateTime
cmd446;01/01/2013;00:30;-73.96932199999999;40.785526000000004;-73.958488;40.762234;1;pickUpMinDateTime
cmd447;01/01/2013;00:30;-73.977158;40.73888;-73.985268;40.747692;1;pickUpMinDateTime
cmd448;01/01/2013;00:30;-73.955696;40.772533;-73.971115;40.748451;1;pickUpMinDateTime
cmd449;01/01/2013;00:30;-73.955933;40.776176;-73.94899699999999;40.773445;3;pickUpMinDateTime
cmd450;01/01/2013;00:30;-73.967506;40.760448;-73.951408;40.782429;1;pickUpMinDateTime
cmd451;01/01/2013;00:30;-74.002838;40.723267;-73.986687;40.739777000000004;1;pickUpMinDateTime
cmd452;01/01/2013;00:30;-73.981476;40.778717;-73.980141;40.780701;1;pickUpMinDateTime
cmd453;01/01/2013;00:30;-73.994141;40.76144;-73.98442800000001;40.732986;4;pickUpMinDateTime
cmd454;01/01/2013;00:30;-73.899002;40.675674;-74.003922;40.711803;1;pickUpMinDateTime
cmd455;01/01/2013;00:30;-73.989853;40.72963;-73.967163;40.691715;1;pickUpMinDateTime
cmd456;01/01/2013;00:30;-73.977615;40.762943;-73.971626;40.761875;2;pickUpMinDateTime
cmd457;01/01/2013;00:30;-73.987946;40.749802;-73.978394;40.788078000000006;1;pickUpMinDateTime
cmd458;01/01/2013;00:30;-74.005043;40.72311;-73.979599;40.786460999999996;1;pickUpMinDateTime
cmd459;01/01/2013;00:30;-73.96800999999999;40.679371;-73.935356;40.705601;1;pickUpMinDateTime
cmd460;01/01/2013;00:30;-73.970566;40.762283000000004;-73.99365999999999;40.721503999999996;1;pickUpMinDateTime
cmd461;01/01/2013;00:30;-73.970016;40.765659;-73.953102;40.791022999999996;1;pickUpMinDateTime
cmd462;01/01/2013;00:30;-74.00621;40.709564;-74.004242;40.725147;4;pickUpMinDateTime
cmd463;01/01/2013;00:30;-73.991745;40.744308000000004;-73.948044;40.778728;2;pickUpMinDateTime
cmd464;01/01/2013;00:30;-73.99427800000001;40.755165000000005;-74.00237299999999;40.760517;1;pickUpMinDateTime
cmd465;01/01/2013;00:30;-73.97734799999999;40.755432;-73.96772800000001;40.768840999999995;2;pickUpMinDateTime
cmd466;01/01/2013;00:30;-73.98105600000001;40.774399;-73.952026;40.777119;1;pickUpMinDateTime
cmd467;01/01/2013;00:30;-74.00045;40.72871;-73.99153100000001;40.74884;2;pickUpMinDateTime
cmd468;01/01/2013;00:30;-73.919975;40.766296000000004;-73.99092900000001;40.760963000000004;2;pickUpMinDateTime
cmd469;01/01/2013;00:30;-73.931831;40.7449;-73.9328;40.744308000000004;1;pickUpMinDateTime
cmd470;01/01/2013;00:30;-74.0056;40.740726;-73.948006;40.782928000000005;1;pickUpMinDateTime
cmd471;01/01/2013;00:30;-73.977661;40.734058000000005;-74.00634000000001;40.738186;2;pickUpMinDateTime
cmd472;01/01/2013;00:30;-73.78196700000001;40.644783000000004;-73.93195300000001;40.859531;3;pickUpMinDateTime
cmd473;01/01/2013;00:30;-74.008575;40.713753000000004;-73.95944200000001;40.767604999999996;4;pickUpMinDateTime
cmd474;01/01/2013;00:30;-73.977737;40.783978000000005;-73.927887;40.865326;3;pickUpMinDateTime
cmd475;01/01/2013;00:30;-73.971298;40.761768;-73.971909;40.757099;1;pickUpMinDateTime
cmd476;01/01/2013;00:30;-73.986778;40.729893;-73.993401;40.722167999999996;1;pickUpMinDateTime
cmd477;01/01/2013;00:30;-73.98383299999999;40.743862;-73.99114200000001;40.748847999999995;1;pickUpMinDateTime
cmd478;01/01/2013;00:30;-73.988449;40.748321999999995;-73.983994;40.744896000000004;1;pickUpMinDateTime
cmd479;01/01/2013;00:30;-73.993713;40.751743;-73.965553;40.795471;2;pickUpMinDateTime
cmd480;01/01/2013;00:30;-73.986694;40.725567;-73.979164;40.742142;1;pickUpMinDateTime
cmd481;01/01/2013;00:30;-73.980988;40.781631;-73.98745;40.722649;1;pickUpMinDateTime
cmd482;01/01/2013;00:30;-74.004341;40.742428000000004;-73.95075200000001;40.771545;3;pickUpMinDateTime
cmd483;01/01/2013;00:30;-73.98120899999999;40.741676;-73.99006700000001;40.730415;4;pickUpMinDateTime
cmd484;01/01/2013;00:30;-73.983536;40.738201000000004;-73.97711899999999;40.786079;1;pickUpMinDateTime
cmd485;01/01/2013;00:30;-73.995399;40.759975;-74.00569200000001;40.722099;3;pickUpMinDateTime
cmd486;01/01/2013;00:30;-73.985619;40.718086;-74.00443299999999;40.742416;1;pickUpMinDateTime
cmd487;01/01/2013;00:30;-73.974777;40.749187;-73.974777;40.749187;1;pickUpMinDateTime
cmd488;01/01/2013;00:30;-74.005363;40.725845;-73.997498;40.721924;1;pickUpMinDateTime
cmd489;01/01/2013;00:30;-73.97103100000001;40.751575;-73.96195999999999;40.759731;1;pickUpMinDateTime
cmd490;01/01/2013;00:30;-73.98204;40.776459;-73.816429;40.715176;1;pickUpMinDateTime
cmd491;01/01/2013;00:30;-73.98819;40.734844;-74.000893;40.743889;2;pickUpMinDateTime
cmd492;01/01/2013;00:30;-73.97191600000001;40.75322;-73.97773000000001;40.777122;1;pickUpMinDateTime
cmd493;01/01/2013;00:30;-73.97466999999999;40.763176;-73.99968;40.715179;1;pickUpMinDateTime
cmd494;01/01/2013;00:30;-73.98513;40.752956;-73.96923100000001;40.795807;1;pickUpMinDateTime
cmd495;01/01/2013;00:30;-74.010094;40.704741999999996;-73.950066;40.771267;2;pickUpMinDateTime
cmd496;01/01/2013;00:30;-73.978065;40.765377;-73.982582;40.742611;2;pickUpMinDateTime
cmd497;01/01/2013;00:30;-73.982239;40.771004;-73.987572;40.728687;1;pickUpMinDateTime
cmd498;01/01/2013;00:30;-74.00210600000001;40.739532000000004;-74.00116;40.741524;1;pickUpMinDateTime
cmd499;01/01/2013;00:30;-73.97718;40.751701000000004;-73.96234100000001;40.778728;1;pickUpMinDateTime
cmd500;01/01/2013;00:30;-73.92349200000001;40.866946999999996;-73.936356;40.849655;1;pickUpMinDateTime
cmd501;01/01/2013;00:30;-73.988853;40.74408;-73.973587;40.79472;1;pickUpMinDateTime
cmd502;01/01/2013;00:30;-73.978539;40.745193;-74.007149;40.705441;1;pickUpMinDateTime
cmd503;01/01/2013;00:30;-73.939041;40.797573;-73.96734599999999;40.80122;1;pickUpMinDateTime
cmd504;01/01/2013;00:30;-73.97760799999999;40.788849;-73.984932;40.779274;3;pickUpMinDateTime
cmd505;01/01/2013;00:30;-73.983688;40.739067;-73.99445300000001;40.719246000000005;1;pickUpMinDateTime
cmd506;01/01/2013;00:30;-73.953186;40.807536999999996;-73.968323;40.793217;2;pickUpMinDateTime
cmd507;01/01/2013;00:30;-74.009064;40.725941;-73.956505;40.771397;1;pickUpMinDateTime
cmd508;01/01/2013;00:30;-73.951965;40.781639;-73.951965;40.781639;1;pickUpMinDateTime
cmd509;01/01/2013;00:30;-73.983971;40.721169;-73.980827;40.744403999999996;1;pickUpMinDateTime
cmd510;01/01/2013;00:30;-73.98891400000001;40.717213;-73.980186;40.743294;1;pickUpMinDateTime
cmd511;01/01/2013;00:30;-73.958427;40.772663;-73.988075;40.720015999999994;2;pickUpMinDateTime
cmd512;01/01/2013;00:30;-73.967857;40.793071999999995;-73.968582;40.799171;1;pickUpMinDateTime
